id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,
271,1576179897596538882,"https://twitter.com/MaiBeNotNow/statuses/1576179897596538882","https://twitter.com/MaiBeNotNow/statuses/1576179897596538882","MaiBeNotNow","@tf_bandung @txtdaribandung @PRFMnews @dishub_bdgkab @kemenhub151 @tmcrestabandung Ya gaji supirnya kek jaklingko","@tf_bandung @txtdaribandung @PRFMnews @dishub_bdgkab @kemenhub151 @tmcrestabandung Ya gaji supirnya kek jaklingko","2022-10-01 07:59:06","Twitter for Android",11,1,"in","","reply","tf_bandung",1230004058888589312,1576161466830708737,"",0,0,840312908,"https://pbs.twimg.com/profile_images/1575512899749310466/LMS0v074_normal.jpg",8137,165,303,"2012-09-22 15:29:14","","Jakarta Barat, DKI Jakarta","",
272,1576177400379215873,"https://twitter.com/silent78490263/statuses/1576177400379215873","https://twitter.com/silent78490263/statuses/1576177400379215873","silent78490263","@TeddGus @aniesbaswedan Umkm ada jakpreneur  OkOce berubah jadi Jaklingko  Semuanya sudah terialisasi loe kemana aja??","@TeddGus @aniesbaswedan Umkm ada jakpreneur  OkOce berubah jadi Jaklingko  Semuanya sudah terialisasi loe kemana aja??","2022-10-01 07:49:10","Twitter for Android",0,0,"in","","reply","TeddGus",1447610310529982467,1575835735071944709,"",0,0,1240496118347137025,"https://pbs.twimg.com/profile_images/1240496338900365314/aLDOAW6o_normal.jpg",1774,86,24,"2020-03-19 00:31:47","","","",
273,1576169019253886976,"https://twitter.com/mixuematchaa/statuses/1576169019253886976","https://twitter.com/mixuematchaa/statuses/1576169019253886976","mixuematchaa","@urbbybig_ jaklingko gratis asal punya kartunya kalo gk tapcash si biasanya aku","@urbbybig_ jaklingko gratis asal punya kartunya kalo gk tapcash si biasanya aku","2022-10-01 07:15:52","Twitter for iPhone",0,0,"in","","reply","urbbybig_",1379948770486407173,1576168705448214528,"",0,0,1539071601802887168,"https://pbs.twimg.com/profile_images/1571455475857887232/aoJOZs5z_normal.jpg",6454,1405,5888,"2022-06-20 22:24:16","private content? dm ya ka","","",
274,1576166312900190208,"https://twitter.com/ihsani_fauzan/statuses/1576166312900190208","https://twitter.com/ihsani_fauzan/statuses/1576166312900190208","ihsani_fauzan","@LeonardEricLie mayan tu kalo pake Jaklingko saving 1500 pas naik dr poris wkwk","@LeonardEricLie mayan tu kalo pake Jaklingko saving 1500 pas naik dr poris wkwk","2022-10-01 07:05:07","Twitter for Android",0,0,"in","","reply","LeonardEricLie",1054721107423506432,1576160087176945665,"",0,0,1543429482,"https://pbs.twimg.com/profile_images/1512297854886309890/uh30DaQf_normal.jpg",8051,265,163,"2013-06-24 10:53:45","🚅 🚝","","",
275,1576145768431263744,"https://twitter.com/IntanPermtaa_/statuses/1576145768431263744","https://twitter.com/IntanPermtaa_/statuses/1576145768431263744","IntanPermtaa_","@PT_Transjakarta Jaklingko angkot min ?mobi bukan bus","@PT_Transjakarta Jaklingko angkot min ?mobi bukan bus","2022-10-01 05:43:29","Twitter for iPhone",0,0,"in","","reply","PT_Transjakarta",104556071,1576144292133109760,"",0,0,2325294470,"https://pbs.twimg.com/profile_images/1565901676933853184/bezWj2MX_normal.jpg",3062,118,471,"2014-02-03 06:14:18","Indah Pada Waktunya","Louvres, France","",
276,1576144902983127041,"https://twitter.com/tanyakanrl/statuses/1576144902983127041","https://twitter.com/tanyakanrl/statuses/1576144902983127041","tanyakanrl","Naik angkot jaklingko bisa bayar pake tunai gak sih? 💚","Naik angkot jaklingko bisa bayar pake tunai gak sih? 💚","2022-10-01 05:40:02","Twitter for Mac",0,0,"in","","original","",0,0,"",0,0,1331650559518990336,"https://pbs.twimg.com/profile_images/1406236086884462593/KTECvoQx_normal.jpg",461361,12844,461519,"2020-11-25 12:26:57","Menfess bot for sharing about rl things  ✨┆Use Tanyarl or 💚 for trigger • ❝ Pengaduan : @octobecr & @thericherr ❞ Operated by @suvpen ⸻ More info, check link👇","Indonesia","",
277,1576144103150039040,"https://twitter.com/ggardenroses/statuses/1576144103150039040","https://twitter.com/ggardenroses/statuses/1576144103150039040","ggardenroses","@rlgxg Jaklingko","@rlgxg Jaklingko","2022-10-01 05:36:52","Twitter for iPhone",0,0,"in","","reply","rlgxg",789410702771363840,1576111612133797888,"",0,0,938611207619067905,"https://pbs.twimg.com/profile_images/1577275427059822592/Aa7eE_34_normal.jpg",15158,878,1094,"2017-12-06 22:28:45","Everything is better when you\'re here.","Jakarta","",
278,1576143663708901378,"https://twitter.com/IntanPermtaa_/statuses/1576143663708901378","https://twitter.com/IntanPermtaa_/statuses/1576143663708901378","IntanPermtaa_","Klo naik angkot jaklingko boleh makan nyemil gitu ga sih? Soalnya ganemuin ada larangan makanminum kaya di tj @PT_Transjakarta @DKIJakarta @JSCLounge","Klo naik angkot jaklingko boleh makan nyemil gitu ga sih? Soalnya ganemuin ada larangan makanminum kaya di tj @PT_Transjakarta @DKIJakarta @JSCLounge","2022-10-01 05:35:07","Twitter for iPhone",0,0,"in","","original","",0,0,"",0,0,2325294470,"https://pbs.twimg.com/profile_images/1565901676933853184/bezWj2MX_normal.jpg",3062,118,471,"2014-02-03 06:14:18","Indah Pada Waktunya","Louvres, France","",
279,1576135738420506626,"https://twitter.com/1102s_k/statuses/1576135738420506626","https://twitter.com/1102s_k/statuses/1576135738420506626","1102s_k","@PT_Transjakarta min aku mau beli saldo jaklingko di pgc udah ada mesinnya tapi mesinnya masih mati blm beroperasi, trs aku beli dimana dong 😢💔🚩","@PT_Transjakarta min aku mau beli saldo jaklingko di pgc udah ada mesinnya tapi mesinnya masih mati blm beroperasi, trs aku beli dimana dong 😢💔🚩","2022-10-01 05:03:37","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,1092601314637299712,"https://pbs.twimg.com/profile_images/1570742107299811329/rp4Y9u8S_normal.jpg",41803,710,432,"2019-02-04 20:50:27","","","",
280,1576135275474202624,"https://twitter.com/1102s_k/statuses/1576135275474202624","https://twitter.com/1102s_k/statuses/1576135275474202624","1102s_k","RT @mouldie_sep: Yoi liatin video liputan Jaklingko. Bagus mba nya ngeluh langsung ke Pak Anies. Armada perlu ditambah. Karena pas jam sibu…","Yoi liatin video liputan Jaklingko. Bagus mba nya ngeluh langsung ke Pak Anies. Armada perlu ditambah. Karena pas jam sibuk, angkotnya penuh. Apalagi bareng sama anak sekolah.","2022-10-01 05:01:47","Twitter for Android",0,15,"in","","retweet","",0,0,"mouldie_sep",227892366,1574025601576411137,1092601314637299712,"https://pbs.twimg.com/profile_images/1570742107299811329/rp4Y9u8S_normal.jpg",41803,710,432,"2019-02-04 20:50:27","","","",
281,1576129488500314112,"https://twitter.com/cecechaca/statuses/1576129488500314112","https://twitter.com/cecechaca/statuses/1576129488500314112","cecechaca","@collegemenfess Biaya pp ke kampus berapa? Seminggu ad berapa kali ke kampus? Dikalikan saja, kalau kurang dari nominal yg dikasih , artinya cukup. Kalau kurang, coba cari alternatif transportasi seandainya kamu pakai ojol, diganti kayak jaklingko gratis, atau naik tj/krl lbh murah","@collegemenfess Biaya pp ke kampus berapa? Seminggu ad berapa kali ke kampus? Dikalikan saja, kalau kurang dari nominal yg dikasih , artinya cukup. Kalau kurang, coba cari alternatif transportasi seandainya kamu pakai ojol, diganti kayak jaklingko gratis, atau naik tj/krl lbh murah","2022-10-01 04:38:47","Twitter for Android",0,0,"in","","reply","collegemenfess",1046084008742801408,1576128850345754625,"",0,0,1151324628863733766,"https://pbs.twimg.com/profile_images/1551417130536472576/txvDJhMS_normal.jpg",9632,336,52,"2019-07-16 22:55:56","ahgase garis keras @GOT7. Elf juga🫶 Currently surviving do my thesis + tasks.  My old account : @im_ahgacha","Jakarta Capital Region, Indone","",
282,1576127542011916288,"https://twitter.com/helkookiera/statuses/1576127542011916288","https://twitter.com/helkookiera/statuses/1576127542011916288","helkookiera","@DKIJakarta selamat pagii, maaf sebelumnya.. saya ingin menginfokan bahwa kemarin (Kamis, 29 Sept 2022) ada barang saya yg jatuh tertinggal di angkot JakLingko 42 saat saya mau turun. Barangnya berukuran kecil, tapi itu penting sekali karna saya pakai setiap hari","@DKIJakarta selamat pagii, maaf sebelumnya.. saya ingin menginfokan bahwa kemarin (Kamis, 29 Sept 2022) ada barang saya yg jatuh tertinggal di angkot JakLingko 42 saat saya mau turun. Barangnya berukuran kecil, tapi itu penting sekali karna saya pakai setiap hari","2022-10-01 04:31:03","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,1018351041098629120,"https://pbs.twimg.com/profile_images/1537376520712650753/TEfVskIl_normal.jpg",17566,680,48,"2018-07-15 00:26:23","방탄소년단 💜 | Two things of me to life: 1. Living my life as a F normal students 2. Loving & Enjoying my life as an Army. what a great job anyways ❤️‍🔥🫶 |","my universe ♪🔮","",
283,1576126191584808960,"https://twitter.com/helkookiera/statuses/1576126191584808960","https://twitter.com/helkookiera/statuses/1576126191584808960","helkookiera","selamat malam min, maaf mau tanya @PT_Transjakarta untuk pengajuan kehilangan barang penting di JakLingko 42 bagimana ya min 🥺😔 apa masih bisa ditemukan?","selamat malam min, maaf mau tanya @PT_Transjakarta untuk pengajuan kehilangan barang penting di JakLingko 42 bagimana ya min 🥺😔 apa masih bisa ditemukan?","2022-10-01 04:25:41","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,1018351041098629120,"https://pbs.twimg.com/profile_images/1537376520712650753/TEfVskIl_normal.jpg",17566,680,48,"2018-07-15 00:26:23","방탄소년단 💜 | Two things of me to life: 1. Living my life as a F normal students 2. Loving & Enjoying my life as an Army. what a great job anyways ❤️‍🔥🫶 |","my universe ♪🔮","",
284,1576089513247444993,"https://twitter.com/binniebloo/statuses/1576089513247444993","https://twitter.com/binniebloo/statuses/1576089513247444993","binniebloo","anj jaklingko lama bet daaahhh","anj jaklingko lama bet daaahhh","2022-10-01 01:59:56","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,2787983420,"https://pbs.twimg.com/profile_images/1315631280462032897/YZkbQaY6_normal.jpg",21396,609,552,"2014-09-03 09:34:22","tukang ambyar huee","dpr we gang gang!","",
285,1576053108492226561,"https://twitter.com/rapuenzl/statuses/1576053108492226561","https://twitter.com/rapuenzl/statuses/1576053108492226561","rapuenzl","@gyuboow Emang jadinya 4x jalan. Dianter gua ke pos jak lingko, naek jaklingko kerumah temennya, naek tj, naek kereta. Kalo tmnlu atau siapapun mau tutorial mempersulit idup tanya ade gua :)))","@gyuboow Emang jadinya 4x jalan. Dianter gua ke pos jak lingko, naek jaklingko kerumah temennya, naek tj, naek kereta. Kalo tmnlu atau siapapun mau tutorial mempersulit idup tanya ade gua :)))","2022-09-30 23:35:17","Twitter for Android",0,0,"in","","reply","gyuboow",1213293705437696001,1576050757052223488,"",0,0,1745126004,"https://pbs.twimg.com/profile_images/1459560466896752646/pcBD7Ryy_normal.jpg",2520,84,10,"2013-09-07 06:39:32","(she/her) akun random // k-drama // c-drama // k-pop // anime // dll.","dimana-mana hatiku senang","",
286,1576033940284243968,"https://twitter.com/PT_Transjakarta/statuses/1576033940284243968","https://twitter.com/PT_Transjakarta/statuses/1576033940284243968","PT_Transjakarta","@zzzathsu Hai kak. Apabila ingin menggunakan layanan Mikrotrans Jaklingko silakan menggunakan kartu berlogo Jaklingko saat ini dengan tarif Rp 0; Bisa di Halte Deptan atau Ragunan. Terima kasih ^TH","@zzzathsu Hai kak. Apabila ingin menggunakan layanan Mikrotrans Jaklingko silakan menggunakan kartu berlogo Jaklingko saat ini dengan tarif Rp 0; Bisa di Halte Deptan atau Ragunan. Terima kasih ^TH","2022-09-30 22:19:07","TweetDeck",0,0,"in","","reply","zzzathsu",1023540430627954688,1576025951594754048,"",0,0,104556071,"https://pbs.twimg.com/profile_images/894410793705365504/gKLX0MkN_normal.jpg",420083,23,478545,"2010-01-13 12:57:02","Akun Twitter resmi PT Transportasi Jakarta. Jika memiliki pertanyaan dapat menghubungi twitter, 1500-102 atau halo TiJe pada apps Tije","Jakarta",1,
287,1576025951594754048,"https://twitter.com/zzzathsu/statuses/1576025951594754048","https://twitter.com/zzzathsu/statuses/1576025951594754048","zzzathsu","@PT_Transjakarta Min mau tanya kalo kartu Tapcash bisa buat Mikrotrans gak ya? Dan kalo mau mendapatkan kartu jaklingko dmn ya? Lokasi saya di jatipadang","@PT_Transjakarta Min mau tanya kalo kartu Tapcash bisa buat Mikrotrans gak ya? Dan kalo mau mendapatkan kartu jaklingko dmn ya? Lokasi saya di jatipadang","2022-09-30 21:47:22","Twitter for Android",0,0,"in","","reply","PT_Transjakarta",104556071,1568932881636139008,"",0,0,1023540430627954688,"https://pbs.twimg.com/profile_images/1023541797857808384/Bo07juBR_normal.jpg",363,60,4,"2018-07-29 08:07:09","","Jakarta Selatan, DKI Jakarta","",
288,1576025059181088769,"https://twitter.com/rererayendras/statuses/1576025059181088769","https://twitter.com/rererayendras/statuses/1576025059181088769","rererayendras","@Paltiwest Jalur sepeda menurutku sangat perlu, tapi bersamaan dengan pengembangan transportasi umum terutama TransJakarta. Jaklingko bagus mengembangkan transportasi umum yg layak, tapi juga harus menambah kapasitas koridor utama TransJakarta dgn pesat.","@Paltiwest Jalur sepeda menurutku sangat perlu, tapi bersamaan dengan pengembangan transportasi umum terutama TransJakarta. Jaklingko bagus mengembangkan transportasi umum yg layak, tapi juga harus menambah kapasitas koridor utama TransJakarta dgn pesat.","2022-09-30 21:43:49","Twitter Web App",0,0,"in","","reply","Paltiwest",214159664,1575501541783785472,"",0,0,2360139798,"https://pbs.twimg.com/profile_images/1567339169810350080/l-8j24sq_normal.jpg",8221,191,168,"2014-02-24 18:06:05","","Southern Hemisphere ","",
289,1576021604190269440,"https://twitter.com/digyunyaa/statuses/1576021604190269440","https://twitter.com/digyunyaa/statuses/1576021604190269440","digyunyaa","Pagi ini dibikin lari2 dr salah naik krl lari pindah peron, sampe jatner lari lagi ngejar krl manggarai, trs salah gerbong pas turun lari lagi ngejar jaklingko. Ya allah","Pagi ini dibikin lari2 dr salah naik krl lari pindah peron, sampe jatner lari lagi ngejar krl manggarai, trs salah gerbong pas turun lari lagi ngejar jaklingko. Ya allah","2022-09-30 21:30:06","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,2320795622,"https://pbs.twimg.com/profile_images/1546329720656056323/tmENhGl__normal.jpg",116915,1257,834,"2014-01-31 08:26:11","danceolo-gyu&won 13❄ 180917 191116 220924 220925","zero\'s ","",
290,1576020507933016065,"https://twitter.com/sellaAKA/statuses/1576020507933016065","https://twitter.com/sellaAKA/statuses/1576020507933016065","sellaAKA","Mau tanya beli kartu jaklingko itu dmn si?","Mau tanya beli kartu jaklingko itu dmn si?","2022-09-30 21:25:44","Twitter for iPhone",0,0,"in","","original","",0,0,"",0,0,60829309,"https://pbs.twimg.com/profile_images/1576560640654614529/rY7ZJgsO_normal.jpg",59429,295,1745,"2009-07-28 02:12:37","📍Jkt | Bdg","","",
291,1576017832537575424,"https://twitter.com/satriaLub/statuses/1576017832537575424","https://twitter.com/satriaLub/statuses/1576017832537575424","satriaLub","@F4154L_B4R4 @TeddGus @aniesbaswedan ga update lu. ok oce ganti nama jakpreneur.. ok otrip ganti jaklingko","@F4154L_B4R4 @TeddGus @aniesbaswedan ga update lu. ok oce ganti nama jakpreneur.. ok otrip ganti jaklingko","2022-09-30 21:15:06","Twitter for Android",6,0,"in","","reply","F4154L_B4R4",1512427860,1575842488593436673,"",0,0,954415578,"https://pbs.twimg.com/profile_images/1493016944999469058/dzZkiG9t_normal.jpg",1311,775,123,"2012-11-17 17:21:34","Melayani pembuatan seragam olahraga sekolah.","Surakarta, Jawa Tengah","",
292,1576005479284645888,"https://twitter.com/Vaasupati/statuses/1576005479284645888","https://twitter.com/Vaasupati/statuses/1576005479284645888","Vaasupati","@indomiwe @PT_Transjakarta Rute Alternatif : S21 / S22 turun di pondok pinang, transit ke 6H Lebak Bulus - Senen, turun di Kanisius, menyeberang jalan. Ada halte samping Shell, Gunakan Jaklingko Gondangdia - Cikini 0 rupiah, turun di TIM","@indomiwe @PT_Transjakarta Rute Alternatif : S21 / S22 turun di pondok pinang, transit ke 6H Lebak Bulus - Senen, turun di Kanisius, menyeberang jalan. Ada halte samping Shell, Gunakan Jaklingko Gondangdia - Cikini 0 rupiah, turun di TIM","2022-09-30 20:26:01","Twitter for Android",0,0,"in","","reply","indomiwe",1252786716877787140,1576001385660764161,"",0,0,1917361231,"https://pbs.twimg.com/profile_images/1577534996197539840/i6CbKOt6_normal.jpg",3904,189,56,"2013-09-29 10:56:27","Open LC, CC, Private Konten, M3x - 172/82  https://t.co/2lrtzByzJO","Kota Manado, Sulawesi Utara","",
293,1576001952152190976,"https://twitter.com/anitamld/statuses/1576001952152190976","https://twitter.com/anitamld/statuses/1576001952152190976","anitamld","@Azmi_ziknur @convomf Emang tangerang ada jaklingko??","@Azmi_ziknur @convomf Emang tangerang ada jaklingko??","2022-09-30 20:12:00","Twitter for Android",0,0,"in","","reply","Azmi_ziknur",1691002446,1575342120982163456,"",0,0,487325673,"https://pbs.twimg.com/profile_images/1496793498896322561/4G-KcGhu_normal.jpg",6500,35,115,"2012-02-09 02:39:00","All My Friends are Dead!","Bogor","",
294,1575915869590286336,"https://twitter.com/YeniI64127518/statuses/1575915869590286336","https://twitter.com/YeniI64127518/statuses/1575915869590286336","YeniI64127518","@tatakujiyati Sebagai warga pendatang yg mencari nafkah djakarta, BBM naik ada angkutan jaklingko yg free luar biasa sangat membantu meringankan beban ekonomi masyarakat menengah kebawah.","@tatakujiyati Sebagai warga pendatang yg mencari nafkah djakarta, BBM naik ada angkutan jaklingko yg free luar biasa sangat membantu meringankan beban ekonomi masyarakat menengah kebawah.","2022-09-30 14:29:57","Twitter for Android",0,0,"in","","reply","tatakujiyati",147063992,1575858845569544192,"",0,0,1097678220424491008,"https://pbs.twimg.com/profile_images/1102992851216920576/5ew-zBrp_normal.jpg",1030,32,12,"2019-02-18 21:04:16","You Get what You Give..","Pesanggrahan, Indonesia","",
295,1575908812569006081,"https://twitter.com/onmidnighte/statuses/1575908812569006081","https://twitter.com/onmidnighte/statuses/1575908812569006081","onmidnighte","@PT_Transjakarta halte mana aja yang ada mesin buat beli jaklingko min","@PT_Transjakarta halte mana aja yang ada mesin buat beli jaklingko min","2022-09-30 14:01:54","Twitter for iPhone",0,0,"in","","original","",0,0,"",0,0,1534604960788148225,"https://pbs.twimg.com/profile_images/1570727782635933697/JJ5pgpnI_normal.jpg",32,3,0,"2022-06-08 14:35:27",". . . ☁️ sbmptn journey , study with me while romanticize life ! ↺ / ♡ mantra : trust what comes . ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ","+ 62 . ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ","",
296,1575908268622286848,"https://twitter.com/ezrosen/statuses/1575908268622286848","https://twitter.com/ezrosen/statuses/1575908268622286848","ezrosen","@mrtjakarta Betul. Tapi MRTnya di perbatasan dg Pondok Pinang. Warga Lebak Bulus sendiri tidak dikasih bus @PT_Transjakarta untuk ke stasiun/halte pdhl banyak perumahan dg mobil lebih dr 1. Hanya angkot Jaklingko yg selalu penuh pd jam sibuk. Parkir sedikir. Jd tetap naik mobil &amp; macet.","@mrtjakarta Betul. Tapi MRTnya di perbatasan dg Pondok Pinang. Warga Lebak Bulus sendiri tidak dikasih bus @PT_Transjakarta untuk ke stasiun/halte pdhl banyak perumahan dg mobil lebih dr 1. Hanya angkot Jaklingko yg selalu penuh pd jam sibuk. Parkir sedikir. Jd tetap naik mobil &amp; macet.","2022-09-30 13:59:44","Twitter for iPhone",0,0,"in","","reply","mrtjakarta",78847590,1514462345140994050,"",0,0,710841789582807040,"https://pbs.twimg.com/profile_images/710845158036774912/IwEPQmE-_normal.jpg",479,270,27,"2016-03-18 10:54:24","Culture buff, music lover, journalist & perpetual learner. Currently in Development Studies. DC, London, JakSel. My tweets are my own.","Jakarta Capital Region","",
297,1575893559894368256,"https://twitter.com/idowoonknow/statuses/1575893559894368256","https://twitter.com/idowoonknow/statuses/1575893559894368256","idowoonknow","@PT_Transjakarta Halo tolong info rute kalo dari Pulogadung mau ke St. Klender, blh Tj/Jaklingko utk hari Sabtu. Trims","@PT_Transjakarta Halo tolong info rute kalo dari Pulogadung mau ke St. Klender, blh Tj/Jaklingko utk hari Sabtu. Trims","2022-09-30 13:01:18","Twitter for iPhone",0,0,"in","","original","",0,0,"",0,0,1180520063054467073,"https://pbs.twimg.com/profile_images/1300272708907720705/yTEb-tLF_normal.jpg",1859,283,235,"2019-10-05 12:28:22","i dowoon know why i love u so much #DAY6","","",
298,1575848427547947008,"https://twitter.com/PT_Transjakarta/statuses/1575848427547947008","https://twitter.com/PT_Transjakarta/statuses/1575848427547947008","PT_Transjakarta","@BayuMartsella Halo Kak. Saat ini kartu KMT KRL tidak bisa digunakan di Transjakarta. Terkecuali kartu KMT Jaklingko bisa digunakan di mesin gate yang berada di Halte Transjakarta. Silakan gunakan Kartu uang elektronik seperti kartu JakLingko, Flazz, e-Money, TapCash, Brizzi dan JakCard. ^SJ","@BayuMartsella Halo Kak. Saat ini kartu KMT KRL tidak bisa digunakan di Transjakarta. Terkecuali kartu KMT Jaklingko bisa digunakan di mesin gate yang berada di Halte Transjakarta. Silakan gunakan Kartu uang elektronik seperti kartu JakLingko, Flazz, e-Money, TapCash, Brizzi dan JakCard. ^SJ","2022-09-30 10:01:57","TweetDeck",0,0,"in","","reply","BayuMartsella",297901061,1575841082566643712,"",0,0,104556071,"https://pbs.twimg.com/profile_images/894410793705365504/gKLX0MkN_normal.jpg",420083,23,478545,"2010-01-13 12:57:02","Akun Twitter resmi PT Transportasi Jakarta. Jika memiliki pertanyaan dapat menghubungi twitter, 1500-102 atau halo TiJe pada apps Tije","Jakarta",1,
299,1575830209508495360,"https://twitter.com/pramadanidyah/statuses/1575830209508495360","https://twitter.com/pramadanidyah/statuses/1575830209508495360","pramadanidyah","@PT_Transjakarta selamat malam min, mau tanya. Apakah Mimin tau dari Cempaka putih ke pasar baru kira-kira angkutannya apa ya rutenya? Kalo bisa angkot jaklingko min. Terima kasih 🙏","@PT_Transjakarta selamat malam min, mau tanya. Apakah Mimin tau dari Cempaka putih ke pasar baru kira-kira angkutannya apa ya rutenya? Kalo bisa angkot jaklingko min. Terima kasih 🙏","2022-09-30 08:49:34","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,1651908972,"https://pbs.twimg.com/profile_images/1101893322199580674/qL1kL872_normal.jpg",277,98,85,"2013-08-06 23:41:32","Pas kecil dipanggil Adit, pas gede dipanggil Dyah °","Jakarta Raya","",
300,1575819076554788864,"https://twitter.com/LvPrada3/statuses/1575819076554788864","https://twitter.com/LvPrada3/statuses/1575819076554788864","LvPrada3","@niubluer @CucuSumarta @alextham878 Eh 💩 tinggal dmn lu? Pernah naik jaklingko? Klo belon lu telen aja 💩 lu tuh biar otak lu gak isi 💩 kek bacotan lu tolol","@niubluer @CucuSumarta @alextham878 Eh 💩 tinggal dmn lu? Pernah naik jaklingko? Klo belon lu telen aja 💩 lu tuh biar otak lu gak isi 💩 kek bacotan lu tolol","2022-09-30 08:05:19","Twitter for iPhone",0,0,"in","","reply","niubluer",1331695547711778816,1575738659663667200,"",0,0,1555787761168183301,"https://pbs.twimg.com/profile_images/1557926846787833856/7q27INTf_normal.jpg",2021,194,100,"2022-08-06 01:28:28","gw gak betah debat ama bong bajer gak waras.biasanya langsung gw tinggal.bosen.gak ada otaknya.cari makan gak se🐕 itu","","",
301,1575808870693634049,"https://twitter.com/jaehyunklender/statuses/1575808870693634049","https://twitter.com/jaehyunklender/statuses/1575808870693634049","jaehyunklender","KAK ADMINNN INFO TJ/JAKLINGKO YG BEROPERASI DI HARI MINGGU DARI PANCORAN KE BEKASI 😭 @PT_Transjakarta","KAK ADMINNN INFO TJ/JAKLINGKO YG BEROPERASI DI HARI MINGGU DARI PANCORAN KE BEKASI 😭 @PT_Transjakarta","2022-09-30 07:24:46","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,1360259819878240257,"https://pbs.twimg.com/profile_images/1526134452769894400/yxHhlx9e_normal.jpg",872,38,0,"2021-02-12 11:09:57","Suit&Pods.","jaehyun jaehyun and jaehyun","",
302,1575806251417468928,"https://twitter.com/bllikin/statuses/1575806251417468928","https://twitter.com/bllikin/statuses/1575806251417468928","bllikin","Kapan ada jaklingko ada kjp trotoar luas, gaji gede ya ayok kita gabung wkwk","Kapan ada jaklingko ada kjp trotoar luas, gaji gede ya ayok kita gabung wkwk","2022-09-30 07:14:22","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,1058989396886609920,"https://pbs.twimg.com/profile_images/1573309212108541952/os5tavH9_normal.jpg",50764,339,261,"2018-11-04 02:48:42","🧡 Kinkin ❤ Kitkat 💙 Billkin Putthipong & Kit Connor Supremacy💥 sometimes rock n roll ᴄᴀ | ꜰᴀ campur ~ she/her","Jakarta Selatan, DKI Jakarta","",
303,1575793910634336257,"https://twitter.com/kyeomhanji/statuses/1575793910634336257","https://twitter.com/kyeomhanji/statuses/1575793910634336257","kyeomhanji","Ini jaklingko pada kemana si😭","Ini jaklingko pada kemana si😭","2022-09-30 06:25:19","Twitter for iPhone",0,0,"in","","original","",0,0,"",0,0,941431027,"https://pbs.twimg.com/profile_images/1526935932112293889/nY3MolZs_normal.jpg",55933,1211,1430,"2012-11-11 09:31:04","admiring from a far 🍕🍚🐯 𝐁𝐞𝐜𝐚𝐮𝐬𝐞 𝐰𝐞\'𝐫𝐞 𝐭𝐨𝐠𝐞𝐭𝐡𝐞𝐫, 𝐈\'𝐦 𝐚𝐛𝐥𝐞 𝐭𝐨 𝐬𝐦𝐢𝐥𝐞 -𝐒𝐦𝐢𝐥𝐞 𝐅𝐥𝐨𝐰𝐞𝐫","she/her 99l","",
304,1575783334403186688,"https://twitter.com/salmonsaeys/statuses/1575783334403186688","https://twitter.com/salmonsaeys/statuses/1575783334403186688","salmonsaeys","mana kanan kiri duduknya juga memanjang gitu udh cocok bgt bang naik jaklingko","mana kanan kiri duduknya juga memanjang gitu udh cocok bgt bang naik jaklingko","2022-09-30 05:43:18","Twitter for iPhone",0,0,"in","","reply","salmonsaeys",862707416038744066,1575783257332776960,"",0,0,862707416038744066,"https://pbs.twimg.com/profile_images/1561359458734727168/tN8wZ8Wc_normal.jpg",63567,417,2559,"2017-05-11 12:34:11","ur favorite announcer✨airing kapanpun kalo lagi pengen but mostly in saturday night 🌃 SnJ Podcast link below! ps: iya ini hunniebunch94","","",
305,1575771247450824704,"https://twitter.com/eveningknnty/statuses/1575771247450824704","https://twitter.com/eveningknnty/statuses/1575771247450824704","eveningknnty","@PT_Transjakarta siang min kalau naik t11 dari poris bisa pakai kartu jaklingko tapcash bni tidak ya?","@PT_Transjakarta siang min kalau naik t11 dari poris bisa pakai kartu jaklingko tapcash bni tidak ya?","2022-09-30 04:55:16","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,2909921894,"https://pbs.twimg.com/profile_images/1511458626359087116/Ij8VyXlL_normal.jpg",4505,14,40,"2014-11-25 06:06:20","","","",
